Year,Month,Day,Eel_count,Eel_ID,Period,Region,Invasion_Year,Years_Since_Invasion,Invasion_Status,Site and Plot,Site,Mass_g,TL_mm,Gape_Width_mm,Sex,Region_Specific_Years_Since_Invasion,Eel_Presence_Fish,Eel_Presence_Shrimp,Eel_Presence_Crayfish,Eel_Presence_Odonata,Eel_Presence_Hemiptera,Eel_Presence_Coleoptera,Eel_Presence_Gastropoda,Eel_Presence_Diptera,Unknown_Insects,Amphipoda,Eel_Presence_Miscellaneous,TT_Mean_Count_Coleoptera,TT_Mean_Count_Crayfish,TT_Mean_Count_Diptera,TT_Mean_Count_Fish,TT_Mean_Count_Gastropoda,TT_Mean_Count_Hemiptera,TT_Mean_Count_Miscellaneous,TT_Mean_Count_Odonata,TT_Mean_Count_Shrimp,UknownInsects,mean_DEPTH_AVE_60DAY,mean_DEPTH_AVE_90DAY,mean_DEPTH_AVE_180DAY,mean_DEPTH_AVE_365DAY,mean_WET_SUM_365DAY,mean_DEPTH,Vol_TT_Mean_Count_Crayfish,Vol_TT_Mean_Count_Diptera,Vol_TT_Mean_Count_Fish,Vol_TT_Mean_Count_Gastropoda,Vol_TT_Mean_Count_Hemiptera,Vol_TT_Mean_Count_Miscellaneous,Vol_TT_Mean_Count_Odonata,Vol_TT_Mean_Count_Shrimp
2024,4,1,688,MA-688-DA,2,SRS,2020,4,Colonizing,37B,37,352.3,690,16.2,NA,2018,0,0,1,0,0,0,0,0,0,0,0,0.142857143,1.333333333,0,39.76190476,7.571428571,6.904761905,0.857142857,12.52380952,156.7142857,,54.9159891,54.46413725,57.30858169,51.47656749,365,51.83821132,2.572105208,0,76.70385175,14.60588315,13.31983054,1.653496205,24.15941678,302.3142229
2024,4,1,689,MA-689-DA,2,SRS,2020,4,Colonizing,37B,37,542.5,770,17.25,2,2018,0,0,1,0,0,0,0,0,0,0,0,0.142857143,1.333333333,0,39.76190476,7.571428571,6.904761905,0.857142857,12.52380952,156.7142857,,54.9159891,54.46413725,57.30858169,51.47656749,365,51.83821132,2.572105208,0,76.70385175,14.60588315,13.31983054,1.653496205,24.15941678,302.3142229
2024,8,6,704,MA-704-DA,3,SRS,2020,4,Colonizing,37A,37,34.6,355,5.5,NA,2018,0,0,1,0,0,0,0,0,0,0,0,0.285714286,1.380952381,0,54,0.380952381,5.333333333,0.857142857,2.476190476,98.14285714,,46.06043354,46.46043354,50.58080391,53.33227525,365,49.50487799,2.789527895,0,109.0801598,0.769524937,10.77334911,1.731431107,5.001912088,198.2488618
2024,8,6,705,MA-705-DA,3,SRS,2020,4,Colonizing,37A,37,107.3,486,9.23,NA,2018,0,0,1,1,0,0,0,0,0,0,0,0.285714286,1.380952381,0,54,0.380952381,5.333333333,0.857142857,2.476190476,98.14285714,,46.06043354,46.46043354,50.58080391,53.33227525,365,49.50487799,2.789527895,0,109.0801598,0.769524937,10.77334911,1.731431107,5.001912088,198.2488618
2010,10,5,623,MA-623-DA,4,PHD,2009,1,Colonizing,EF55,A55,37.8,368,9.58,NA,2007,0,0,0,1,0,0,0,0,0,1,0,0.095238095,1.476190476,0,5.857142857,0.238095238,0.380952381,0.095238095,0,0.333333333,,29.83438793,26.94126623,19.76136915,18.11868891,333,32.52486412,4.538652247,0,18.00820085,0.732040685,1.171265096,0.292816274,0,1.024856959
2023,7,21,445,MA-445-DA,3,SRS,2020,3,Colonizing,37C,37,116.4,478,8.5299999999999994,NA,2018,0,0,1,0,0,0,0,0,0,0,0,0.095238095,1.523809524,0,61.76190476,0.428571429,8.952380952,0.714285714,8.666666667,82.19047619,,40.98265577,37.85302614,37.88080391,43.64551726,365,47.83821132,3.185339672,0,129.1057986,0.895876783,18.71387058,1.493127971,18.11661939,171.8092586
2023,7,21,447,MA-447-DA,3,SRS,2020,3,Colonizing,37B,37,168.8,555,11.62,NA,2018,1,0,1,0,0,0,0,0,0,0,0,0.095238095,1.523809524,0,61.76190476,0.428571429,8.952380952,0.714285714,8.666666667,82.19047619,,40.98265577,37.85302614,37.88080391,43.64551726,365,47.83821132,3.185339672,0,129.1057986,0.895876783,18.71387058,1.493127971,18.11661939,171.8092586
2023,7,21,446,MA-446-DA,3,SRS,2020,3,Colonizing,37C,37,4.2,373,6.19,NA,2018,0,0,0,1,0,0,0,0,0,0,0,0.095238095,1.523809524,0,61.76190476,0.428571429,8.952380952,0.714285714,8.666666667,82.19047619,,40.98265577,37.85302614,37.88080391,43.64551726,365,47.83821132,3.185339672,0,129.1057986,0.895876783,18.71387058,1.493127971,18.11661939,171.8092586
2022,11,16,112,MA-112-DA,4,WCA 3A,2022,0,Colonizing,2,2,79.9,417,8.5299999999999994,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.066666667,1.533333333,0,10.33333333,0.133333333,1.2,0.666666667,7.4,18.2,,63.56886681,58.12442236,46.29783638,47.48218442,364.6666667,76.15524378,2.013431062,0,13.56877455,0.175080962,1.575728657,0.875404809,9.716993384,23.8985513
2009,9,4,620,MA-620-DA,3,PHD,2009,0,Colonizing,A59C,A59,73.9,410,8.36,NA,2007,1,0,0,0,0,0,0,0,0,0,0,0,2.380952381,0,1.761904762,0,0,0,0,0,,10.8611252,7.240750131,5.138769755,11.68354653,247,18.06405006,13.18061217,0,9.753653008,0,0,0,0,0
2024,8,13,711,MA-711-DA,3,WCA 3A,2022,2,Colonizing,AHS 2E,2,55.7,393,6.98,NA,2021,0,0,0,1,0,0,0,0,0,0,0,0,2.666666667,0.066666667,4.866666667,0.066666667,0.8,0.8,5.8,8.533333333,,58.22442236,49.27997792,53.17442236,61.79154565,365,76.82442236,3.471118408,0.08677796,6.334791095,0.08677796,1.041335523,1.041335523,7.549682538,11.10757891
2024,8,13,717,MA-717-DA,3,WCA 3A,2022,2,Colonizing,2A,2,12,258,3.36,NA,2021,0,0,0,0,0,0,0,0,0,1,0,0,2.666666667,0.066666667,4.866666667,0.066666667,0.8,0.8,5.8,8.533333333,,58.22442236,49.27997792,53.17442236,61.79154565,365,76.82442236,3.471118408,0.08677796,6.334791095,0.08677796,1.041335523,1.041335523,7.549682538,11.10757891
2024,8,5,708,MA-708-DA,3,SRS,2020,4,Colonizing,7C,7,558.1,751,20.02,2,2018,1,0,1,0,0,0,0,0,0,0,0,0.238095238,3.428571429,0,9.142857143,0.19047619,3.095238095,0.285714286,3.952380952,49.23809524,,57.36206462,56.99910166,62.70095351,67.29722444,365,66.29539795,5.171658267,0,13.79108871,0.287314348,4.668858157,0.430971522,5.961772724,74.27075899
2024,8,5,709,MA-709-DA,3,SRS,2020,4,Colonizing,7C,7,596.7,810,24.75,NA,2018,0,0,1,0,0,0,0,0,0,0,0,0.238095238,3.428571429,0,9.142857143,0.19047619,3.095238095,0.285714286,3.952380952,49.23809524,,57.36206462,56.99910166,62.70095351,67.29722444,365,66.29539795,5.171658267,0,13.79108871,0.287314348,4.668858157,0.430971522,5.961772724,74.27075899
2024,8,5,761,MA-761-DA,3,SRS,2020,4,Colonizing,7A,7,446.9,704,17.850000000000001,NA,2018,0,0,1,0,1,0,0,0,0,0,0,0.238095238,3.428571429,0,9.142857143,0.19047619,3.095238095,0.285714286,3.952380952,49.23809524,,57.36206462,56.99910166,62.70095351,67.29722444,365,66.29539795,5.171658267,0,13.79108871,0.287314348,4.668858157,0.430971522,5.961772724,74.27075899
2023,7,31,417,MA-417-DA,3,WCA 3A,2022,1,Colonizing,2B,2,20.6,571.5,12.01,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2023,8,2,434,MA-434-DA,3,WCA 3A,2022,1,Colonizing,2A,2,60.2,412,9.44,NA,2021,0,0,1,1,0,0,0,0,0,0,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2023,7,31,455,MA-455-DA,3,WCA 3A,2022,1,Colonizing,2A,2,70.7,411,7.54,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2023,7,31,456,MA-456-DA,3,WCA 3A,2022,1,Colonizing,2A,2,140.6,510,10.42,NA,2021,0,0,1,1,0,0,0,0,0,0,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2023,7,31,457,MA-457-DA,3,WCA 3A,2022,1,Colonizing,2C,2,35.1,338,6.25,NA,2021,0,0,1,0,0,0,0,0,1,0,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2019,8,5,311,MA-311-DA,3,SRS,2018,1,Colonizing,BJB,6,38.2,350,4.75,NA,2018,0,0,0,0,0,0,0,0,0,0,1,0.19047619,3.666666667,0.047619048,17.38095238,0.523809524,2.095238095,0.047619048,4.428571429,27.61904762,,33.66496536,30.50940981,32.2448478,47.28919077,365,49.61521817,7.39020567,0.095976697,35.03149441,1.055743667,4.222974669,0.095976697,8.925832823,55.66648427
2023,7,31,416,MA-416-DA,3,WCA 3A,2022,1,Colonizing,2B,2,24.9,591,13.5,NA,2021,0,0,0,0,1,0,0,0,1,0,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2023,7,31,419,MA-419-DA,3,WCA 3A,2022,1,Colonizing,2B,2,18.6,260.4,5.27,NA,2021,1,0,0,0,0,0,0,0,0,0,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2023,8,2,429,MA-429-DA,3,WCA 3A,2022,1,Colonizing,2A,2,2.5,139,2.06,NA,2021,0,0,0,0,1,0,0,0,0,0,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2023,8,2,430,MA-430-DA,3,WCA 3A,2022,1,Colonizing,2A,2,7.3,216,4.2,NA,2021,0,0,0,1,0,0,0,0,0,1,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2023,8,2,431,MA-431-DA,3,WCA 3A,2022,1,Colonizing,2A,2,21.1,293,6.3,NA,2021,0,0,0,0,0,0,0,1,0,0,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2023,8,2,432,MA-432-DA,3,WCA 3A,2022,1,Colonizing,2A,2,33.6,230,6.65,NA,2021,0,0,0,0,1,0,1,0,0,0,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2023,8,2,433,MA-433-DA,3,WCA 3A,2022,1,Colonizing,2A,2,25.8,313,6.75,NA,2021,0,0,0,0,0,0,0,1,1,0,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2023,7,31,453,MA-453-DA,3,WCA 3A,2022,1,Colonizing,2A,2,13.8,254,4.6100000000000003,NA,2021,0,0,0,0,0,0,0,1,0,0,1,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2023,7,31,454,MA-454-DA,3,WCA 3A,2022,1,Colonizing,2A,2,16.1,266,4.96,NA,2021,0,0,0,0,0,1,0,0,0,0,0,0.066666667,3.666666667,0.2,19.33333333,0.266666667,2.466666667,0.4,7.133333333,9.8,,40.94108903,32.60220014,30.64108903,45.47647716,365,58.82442236,6.233238712,0.339994839,32.86616775,0.453326452,4.193269679,0.679989678,12.12648259,16.6597471
2024,8,13,721,MA-721-DA,3,WCA 3A,2021,3,Colonizing,AHS3XA,3,466.3,745,20.43,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,15,730,MA-730-DA,3,WCA 3A,2021,3,Colonizing,3,3,8.9,220,3.15,NA,2021,0,0,1,0,0,1,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,15,731,MA-731-DA,3,WCA 3A,2021,3,Colonizing,3,3,68.7,376,8.42,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,15,732,MA-732-DA,3,WCA 3A,2021,3,Colonizing,3,3,67.9,403,7.31,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,15,733,MA-733-DA,3,WCA 3A,2021,3,Colonizing,3,3,80.2,398,9.3000000000000007,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,15,734,MA-734-DA,3,WCA 3A,2021,3,Colonizing,3,3,86.9,430,8.2200000000000006,NA,2021,0,0,1,0,1,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,15,736,MA-736-DA,3,WCA 3A,2021,3,Colonizing,3,3,92.2,425,8.8000000000000007,NA,2021,0,0,1,0,0,0,0,0,0,0,1,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,15,737,MA-737-DA,3,WCA 3A,2021,3,Colonizing,3,3,330.4,641,14.86,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,740,MA-740-DA,3,WCA 3A,2021,3,Colonizing,3,3,258.1,625,14.14,NA,2021,1,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,741,MA-741-DA,3,WCA 3A,2021,3,Colonizing,3,3,93,450,8.7200000000000006,NA,2021,1,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,743,MA-743-DA,3,WCA 3A,2021,3,Colonizing,3,3,45.2,357,6.02,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,744,MA-744-DA,3,WCA 3A,2021,3,Colonizing,3,3,73.8,416,7.32,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,745,MA-745-DA,3,WCA 3A,2021,3,Colonizing,3,3,36.8,334,6.42,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,746,MA-746-DA,3,WCA 3A,2021,3,Colonizing,3,3,49.9,371,7.53,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,747,MA-747-DA,3,WCA 3A,2021,3,Colonizing,3,3,43,320,7.12,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,748,MA-748-DA,3,WCA 3A,2021,3,Colonizing,3,3,77.7,420,7.83,NA,2021,0,0,1,1,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,749,MA-749-DA,3,WCA 3A,2021,3,Colonizing,3,3,85.4,432,7.52,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,750,MA-750-DA,3,WCA 3A,2021,3,Colonizing,3,3,150.2,514,10.42,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,752,MA-752-DA,3,WCA 3A,2021,3,Colonizing,3,3,103.2,450,9.4,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,753,MA-753-DA,3,WCA 3A,2021,3,Colonizing,3,3,66.8,413,8.56,NA,2021,0,0,1,1,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,754,MA-754-DA,3,WCA 3A,2021,3,Colonizing,3,3,85.2,414,8.68,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,755,MA-755-DA,3,WCA 3A,2021,3,Colonizing,3,3,98.6,460,8.7100000000000009,NA,2021,0,0,1,0,0,0,0,0,0,0,1,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,756,MA-756-DA,3,WCA 3A,2021,3,Colonizing,3,3,37.4,325,6.27,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,13,758,MA-758-DA,3,WCA 3A,2021,3,Colonizing,3B,3,205.8,566,11.02,NA,2021,1,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,15,770,MA-770-DA,3,WCA 3A,2021,3,Colonizing,3,3,275.9,597,13.76,NA,2021,1,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,15,771,MA-771-DA,3,WCA 3A,2021,3,Colonizing,3,3,72.8,409,8.07,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,15,772,MA-772-DA,3,WCA 3A,2021,3,Colonizing,3,3,61.8,397,7.88,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,15,773,MA-773-DA,3,WCA 3A,2021,3,Colonizing,3,3,70.4,415,8.11,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,15,774,MA-774-DA,3,WCA 3A,2021,3,Colonizing,3,3,57.1,315,6.96,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,13,777,MA-777-DA,3,WCA 3A,2021,3,Colonizing,3C,3,264.6,627,13,NA,2021,1,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,778,MA-778-DA,3,WCA 3A,2021,3,Colonizing,3,3,71,413,6.74,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,779,MA-779-DA,3,WCA 3A,2021,3,Colonizing,3,3,57.6,380,7.53,NA,2021,0,0,1,1,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,784,MA-784-DA,3,WCA 3A,2021,3,Colonizing,3,3,52.1,372,6.55,NA,2021,0,0,1,1,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,785,MA-785-DA,3,WCA 3A,2021,3,Colonizing,3,3,75.2,42.8,6.98,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,787,MA-787-DA,3,WCA 3A,2021,3,Colonizing,3,3,71.2,396,8.36,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,792,MA-792-DA,3,WCA 3A,2021,3,Colonizing,3,3,350.4,669,15.82,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
2024,8,19,793,MA-793-DA,3,WCA 3A,2021,3,Colonizing,3,3,128.3,481,10.6,NA,2021,0,0,1,0,0,0,0,0,0,0,0,0.866666667,3.933333333,0,1.4,0.066666667,6,0.4,0.666666667,0,,37.47589034,31.3135165,35.60855006,45.65712364,342,61.66654659,6.378390798,0,2.270274691,0.108108319,9.729748676,0.648649912,1.081083186,0
